# step   N   rho   U
294700 194 0.565598 -640.339
294750 196 0.571429 -651.195
294800 196 0.571429 -651.319
294850 198 0.577259 -659.296
294900 199 0.580175 -665.046
294950 200 0.58309 -669.439
295000 198 0.577259 -657.375
295050 199 0.580175 -654.538
295100 199 0.580175 -653.766
295150 197 0.574344 -644.337
295200 199 0.580175 -655.308
295250 197 0.574344 -625.44
295300 196 0.571429 -632.116
295350 197 0.574344 -648.897
295400 197 0.574344 -644.731
295450 198 0.577259 -646.507
295500 196 0.571429 -639.343
295550 197 0.574344 -640.083
295600 197 0.574344 -629.424
295650 196 0.571429 -629.679
295700 193 0.562682 -612.222
295750 191 0.556851 -607.934
295800 192 0.559767 -617.521
295850 190 0.553936 -610.901
295900 190 0.553936 -609.806
295950 190 0.553936 -612.832
296000 188 0.548105 -603.408
296050 189 0.55102 -597.192
296100 188 0.548105 -591.119
296150 191 0.556851 -600.487
296200 191 0.556851 -604.235
296250 190 0.553936 -601.086
296300 190 0.553936 -609.043
296350 189 0.55102 -600.417
296400 190 0.553936 -599.777
296450 187 0.54519 -591.539
296500 186 0.542274 -582.468
296550 185 0.539359 -573.995
296600 184 0.536443 -572.807
296650 182 0.530612 -554.864
296700 184 0.536443 -559.75
296750 182 0.530612 -554.239
296800 181 0.527697 -551.431
296850 183 0.533528 -556.657
296900 184 0.536443 -568.633
296950 185 0.539359 -577.116
297000 186 0.542274 -582.808
297050 184 0.536443 -575.26
297100 182 0.530612 -573.288
297150 181 0.527697 -570.117
297200 180 0.524781 -566.526
297250 180 0.524781 -559.922
297300 181 0.527697 -564.04
297350 181 0.527697 -561.045
297400 181 0.527697 -568.428
297450 181 0.527697 -572.6
297500 180 0.524781 -557.706
297550 181 0.527697 -559.757
297600 182 0.530612 -560.965
297650 181 0.527697 -556.913
297700 179 0.521866 -543.088
297750 180 0.524781 -539.633
297800 183 0.533528 -553.833
297850 182 0.530612 -546.272
297900 183 0.533528 -551.978
297950 183 0.533528 -547.054
298000 182 0.530612 -543.027
298050 183 0.533528 -539.446
298100 180 0.524781 -531.834
298150 183 0.533528 -547.703
298200 185 0.539359 -557.215
298250 183 0.533528 -557.021
298300 181 0.527697 -551.598
298350 179 0.521866 -544.265
298400 178 0.51895 -525.869
298450 179 0.521866 -522.795
298500 177 0.516035 -512.574
298550 176 0.51312 -498.287
298600 174 0.507289 -496.594
298650 174 0.507289 -491.218
298700 177 0.516035 -525.798
298750 177 0.516035 -531.459
298800 177 0.516035 -530.98
298850 177 0.516035 -529.655
298900 175 0.510204 -523.568
298950 176 0.51312 -532.759
299000 175 0.510204 -530.714
299050 175 0.510204 -523.133
299100 174 0.507289 -521.47
299150 177 0.516035 -532.758
299200 177 0.516035 -541.753
299250 176 0.51312 -540.052
299300 175 0.510204 -529.83
299350 178 0.51895 -544.345
299400 179 0.521866 -554.386
299450 183 0.533528 -569.311
299500 183 0.533528 -571.664
299550 187 0.54519 -576.878
299600 188 0.548105 -575.206
299650 188 0.548105 -575.564
299700 186 0.542274 -561.598
299750 187 0.54519 -567.945
299800 181 0.527697 -548.811
299850 177 0.516035 -536.548
299900 175 0.510204 -535.37
299950 174 0.507289 -524.09
300000 173 0.504373 -514.989
300050 172 0.501458 -507.488
300100 174 0.507289 -516.556
300150 174 0.507289 -518.92
300200 172 0.501458 -509.188
300250 173 0.504373 -513.755
300300 175 0.510204 -506.861
300350 173 0.504373 -501.418
300400 175 0.510204 -512.841
300450 173 0.504373 -497.494
300500 171 0.498542 -492.792
300550 174 0.507289 -504.64
300600 175 0.510204 -510.544
300650 177 0.516035 -512.931
300700 177 0.516035 -512.499
300750 178 0.51895 -516.783
300800 177 0.516035 -513.022
300850 178 0.51895 -506.552
300900 176 0.51312 -503.402
300950 176 0.51312 -502.941
301000 178 0.51895 -509.565
301050 178 0.51895 -513.667
301100 177 0.516035 -510.32
301150 176 0.51312 -506.686
301200 180 0.524781 -524.45
301250 178 0.51895 -520.779
301300 178 0.51895 -524.762
301350 180 0.524781 -528.682
301400 180 0.524781 -536.272
301450 180 0.524781 -545.98
301500 181 0.527697 -552.495
301550 182 0.530612 -561.016
301600 182 0.530612 -565.308
301650 183 0.533528 -552.449
301700 183 0.533528 -546.506
301750 180 0.524781 -545.002
301800 179 0.521866 -537.832
301850 179 0.521866 -541.575
301900 179 0.521866 -546.455
301950 179 0.521866 -549.088
302000 181 0.527697 -558.956
302050 179 0.521866 -551.366
302100 181 0.527697 -564.037
302150 182 0.530612 -570.504
302200 184 0.536443 -577.166
302250 182 0.530612 -569.181
302300 182 0.530612 -568.893
302350 181 0.527697 -569.501
302400 182 0.530612 -573.8
302450 182 0.530612 -573.33
302500 180 0.524781 -563.82
302550 179 0.521866 -553.127
302600 180 0.524781 -559.383
302650 181 0.527697 -561.819
302700 180 0.524781 -559.014
302750 180 0.524781 -558.516
302800 180 0.524781 -560.76
302850 179 0.521866 -551.682
302900 179 0.521866 -550.499
302950 179 0.521866 -546.879
303000 180 0.524781 -543.057
303050 179 0.521866 -539.396
303100 179 0.521866 -528.333
303150 181 0.527697 -525.384
303200 181 0.527697 -530.382
303250 180 0.524781 -532.766
303300 182 0.530612 -537.854
303350 179 0.521866 -524.931
303400 179 0.521866 -527.71
303450 180 0.524781 -526.858
303500 179 0.521866 -517.595
303550 179 0.521866 -517.972
303600 181 0.527697 -529.848
303650 181 0.527697 -528.567
303700 179 0.521866 -524.856
303750 176 0.51312 -521.644
303800 174 0.507289 -514.303
303850 175 0.510204 -512.631
303900 176 0.51312 -502.177
303950 177 0.516035 -499.894
304000 175 0.510204 -487.467
304050 176 0.51312 -494.535
304100 174 0.507289 -485.532
304150 173 0.504373 -479.787
304200 173 0.504373 -480.24
304250 174 0.507289 -487.301
304300 174 0.507289 -490.02
304350 175 0.510204 -495.372
304400 176 0.51312 -505.033
304450 178 0.51895 -529.992
304500 179 0.521866 -532.668
304550 179 0.521866 -536.389
304600 177 0.516035 -526.253
304650 179 0.521866 -535.592
304700 179 0.521866 -537.463
304750 179 0.521866 -533.347
304800 179 0.521866 -529.316
304850 180 0.524781 -533.127
304900 181 0.527697 -538.893
304950 182 0.530612 -537.272
305000 181 0.527697 -533.243
305050 181 0.527697 -530.769
305100 181 0.527697 -532.29
305150 179 0.521866 -524.666
305200 176 0.51312 -522.376
305250 176 0.51312 -523.236
305300 176 0.51312 -524.228
305350 178 0.51895 -529.801
305400 181 0.527697 -541.648
305450 182 0.530612 -543.203
305500 182 0.530612 -536.794
305550 180 0.524781 -531.279
305600 179 0.521866 -526.487
305650 177 0.516035 -519.629
305700 178 0.51895 -523.794
305750 178 0.51895 -519.586
305800 180 0.524781 -537.236
305850 182 0.530612 -541.744
305900 182 0.530612 -538.221
305950 182 0.530612 -540.191
306000 183 0.533528 -542.834
306050 184 0.536443 -546.84
306100 185 0.539359 -554.258
306150 183 0.533528 -539.257
306200 184 0.536443 -548.552
306250 185 0.539359 -552.814
306300 183 0.533528 -549.125
306350 182 0.530612 -551.792
306400 185 0.539359 -561.216
306450 184 0.536443 -557.887
306500 183 0.533528 -551.684
306550 184 0.536443 -553.037
306600 181 0.527697 -548.578
306650 180 0.524781 -547.803
306700 181 0.527697 -541.915
306750 180 0.524781 -544.96
306800 185 0.539359 -567.316
306850 184 0.536443 -568.969
306900 186 0.542274 -573.371
306950 184 0.536443 -561.407
307000 184 0.536443 -565.309
307050 184 0.536443 -565.886
307100 184 0.536443 -568.329
307150 184 0.536443 -568.407
307200 184 0.536443 -565.825
307250 184 0.536443 -569.445
307300 184 0.536443 -570.553
307350 184 0.536443 -563.144
307400 184 0.536443 -564.285
307450 180 0.524781 -555.653
307500 182 0.530612 -554.713
307550 181 0.527697 -543.959
307600 185 0.539359 -573.025
307650 183 0.533528 -564.547
307700 187 0.54519 -578.816
307750 187 0.54519 -584.717
307800 185 0.539359 -581.756
307850 188 0.548105 -592.78
307900 187 0.54519 -577.382
307950 186 0.542274 -581.472
308000 187 0.54519 -585.128
308050 186 0.542274 -579.431
308100 187 0.54519 -581.597
308150 184 0.536443 -566.114
308200 185 0.539359 -571.212
308250 183 0.533528 -560.896
308300 184 0.536443 -554.699
308350 184 0.536443 -554.148
308400 185 0.539359 -554.866
308450 187 0.54519 -558.983
308500 186 0.542274 -551.13
308550 187 0.54519 -550.769
308600 187 0.54519 -553.074
308650 188 0.548105 -556.51
308700 188 0.548105 -548.461
308750 185 0.539359 -542.425
308800 186 0.542274 -537.857
308850 185 0.539359 -539.784
308900 184 0.536443 -534.221
308950 184 0.536443 -542.617
309000 186 0.542274 -558.975
309050 185 0.539359 -559.842
309100 185 0.539359 -548.111
309150 184 0.536443 -541.171
309200 183 0.533528 -538.294
309250 182 0.530612 -539.021
309300 183 0.533528 -520.994
309350 185 0.539359 -531.808
309400 186 0.542274 -533.192
309450 187 0.54519 -523.232
309500 184 0.536443 -516.674
309550 184 0.536443 -526.757
309600 182 0.530612 -523.754
309650 182 0.530612 -528.369
309700 183 0.533528 -533.39
309750 183 0.533528 -529.843
309800 182 0.530612 -524.738
309850 180 0.524781 -520.782
309900 181 0.527697 -526.246
309950 179 0.521866 -522.105
310000 179 0.521866 -527.325
310050 179 0.521866 -520.081
310100 178 0.51895 -514.38
310150 178 0.51895 -506.23
310200 178 0.51895 -509.899
310250 177 0.516035 -510.871
310300 178 0.51895 -507.719
310350 178 0.51895 -511.527
310400 176 0.51312 -502
310450 175 0.510204 -494.195
310500 174 0.507289 -488.282
310550 176 0.51312 -498.789
310600 174 0.507289 -489.969
310650 174 0.507289 -479.987
310700 173 0.504373 -472.244
310750 176 0.51312 -479.972
310800 172 0.501458 -472.308
310850 173 0.504373 -470.287
310900 173 0.504373 -478.477
310950 175 0.510204 -486.804
311000 177 0.516035 -495.688
311050 178 0.51895 -500.549
311100 176 0.51312 -504.075
311150 174 0.507289 -495.477
311200 173 0.504373 -492.523
311250 173 0.504373 -496.809
311300 170 0.495627 -490.6
311350 170 0.495627 -483.922
311400 170 0.495627 -492.329
311450 172 0.501458 -501.371
311500 173 0.504373 -507.717
311550 173 0.504373 -510.05
311600 173 0.504373 -501.806
311650 170 0.495627 -500.535
311700 170 0.495627 -496.49
311750 170 0.495627 -496.87
311800 170 0.495627 -501.792
311850 170 0.495627 -497.878
311900 170 0.495627 -494.151
311950 169 0.492711 -491.319
312000 172 0.501458 -493.64
312050 174 0.507289 -502.397
312100 174 0.507289 -495.158
312150 174 0.507289 -495.702
312200 174 0.507289 -503.203
312250 171 0.498542 -499.622
312300 173 0.504373 -498.287
312350 174 0.507289 -500.578
312400 174 0.507289 -500.354
312450 175 0.510204 -508.03
312500 176 0.51312 -514.123
312550 176 0.51312 -514.605
312600 177 0.516035 -518.047
312650 178 0.51895 -523.492
312700 180 0.524781 -532.26
312750 178 0.51895 -527.758
312800 179 0.521866 -522.088
312850 182 0.530612 -528.448
312900 181 0.527697 -531.505
312950 181 0.527697 -530.742
313000 181 0.527697 -518.675
313050 178 0.51895 -514.328
313100 178 0.51895 -524.846
313150 179 0.521866 -530.852
313200 179 0.521866 -527.042
313250 181 0.527697 -530.572
313300 179 0.521866 -529.443
313350 180 0.524781 -532.933
313400 180 0.524781 -530.202
313450 179 0.521866 -524.453
313500 181 0.527697 -537.396
313550 181 0.527697 -535.484
313600 182 0.530612 -544.223
313650 182 0.530612 -535.366
313700 181 0.527697 -534.591
313750 182 0.530612 -533.465
313800 186 0.542274 -558.518
313850 183 0.533528 -548.028
313900 186 0.542274 -560.399
313950 184 0.536443 -542.924
314000 184 0.536443 -533.751
314050 185 0.539359 -540.954
314100 182 0.530612 -533.528
314150 182 0.530612 -531.936
314200 178 0.51895 -509.887
314250 180 0.524781 -515.211
314300 180 0.524781 -512.97
314350 180 0.524781 -511.097
314400 183 0.533528 -518.327
314450 184 0.536443 -524.062
314500 182 0.530612 -518.986
314550 181 0.527697 -521.928
314600 181 0.527697 -530.881
314650 183 0.533528 -543.629
314700 183 0.533528 -539.404
314750 181 0.527697 -529.36
314800 180 0.524781 -524.586
314850 181 0.527697 -528.513
314900 180 0.524781 -531.936
314950 179 0.521866 -528.242
315000 178 0.51895 -528.117
315050 179 0.521866 -532.812
315100 178 0.51895 -526.433
315150 177 0.516035 -521.159
315200 178 0.51895 -528.081
315250 178 0.51895 -530.668
315300 176 0.51312 -522.317
315350 173 0.504373 -505.612
315400 173 0.504373 -505.642
315450 174 0.507289 -510.247
315500 175 0.510204 -517.043
315550 174 0.507289 -517.147
315600 174 0.507289 -513.854
315650 174 0.507289 -516.265
315700 173 0.504373 -505.671
315750 174 0.507289 -510.14
315800 174 0.507289 -518.078
315850 171 0.498542 -501.409
315900 171 0.498542 -503.272
315950 170 0.495627 -499.846
316000 172 0.501458 -504.991
316050 174 0.507289 -514.771
316100 174 0.507289 -514.202
316150 174 0.507289 -519.695
316200 173 0.504373 -518.01
316250 174 0.507289 -521.857
316300 174 0.507289 -526.579
316350 174 0.507289 -519.781
316400 173 0.504373 -506.909
316450 174 0.507289 -512.294
316500 172 0.501458 -496.536
316550 174 0.507289 -508.123
316600 176 0.51312 -518.778
316650 178 0.51895 -519.029
316700 178 0.51895 -520.112
316750 180 0.524781 -532.599
316800 181 0.527697 -533.805
316850 180 0.524781 -537.218
316900 182 0.530612 -541.593
316950 183 0.533528 -548.231
317000 184 0.536443 -548.42
317050 186 0.542274 -566.943
317100 186 0.542274 -564.384
317150 184 0.536443 -554.026
317200 185 0.539359 -560.973
317250 185 0.539359 -567.632
317300 184 0.536443 -563.616
317350 184 0.536443 -562.453
317400 184 0.536443 -555.644
317450 184 0.536443 -554.323
317500 185 0.539359 -558.877
317550 186 0.542274 -565.169
317600 187 0.54519 -566.347
317650 183 0.533528 -553.868
317700 181 0.527697 -546.697
317750 181 0.527697 -549.751
317800 181 0.527697 -551.288
317850 179 0.521866 -538.184
317900 180 0.524781 -540.197
317950 180 0.524781 -548.475
318000 183 0.533528 -562.18
318050 182 0.530612 -550.977
318100 183 0.533528 -557.724
318150 183 0.533528 -557.687
318200 182 0.530612 -561.872
318250 177 0.516035 -538.602
318300 178 0.51895 -543.221
318350 179 0.521866 -551.329
318400 179 0.521866 -544.498
318450 180 0.524781 -544.831
318500 183 0.533528 -559.637
318550 182 0.530612 -566.448
318600 183 0.533528 -575.553
318650 182 0.530612 -568.816
318700 184 0.536443 -578.121
318750 186 0.542274 -591.94
318800 186 0.542274 -601.412
318850 185 0.539359 -593.092
318900 185 0.539359 -587.349
318950 185 0.539359 -572.697
319000 186 0.542274 -578.824
319050 187 0.54519 -580.527
319100 187 0.54519 -578.733
319150 187 0.54519 -585.955
319200 186 0.542274 -579.983
319250 185 0.539359 -581.991
319300 186 0.542274 -579.172
319350 188 0.548105 -589.089
319400 186 0.542274 -587.237
319450 185 0.539359 -584.477
319500 186 0.542274 -591.075
319550 187 0.54519 -595.463
319600 188 0.548105 -603.603
319650 188 0.548105 -605.512
319700 190 0.553936 -617.997
319750 190 0.553936 -624.944
319800 190 0.553936 -624.38
319850 190 0.553936 -623.443
319900 189 0.55102 -619.642
319950 190 0.553936 -621.536
320000 190 0.553936 -624.768
320050 190 0.553936 -615.163
320100 190 0.553936 -620.65
320150 189 0.55102 -624.671
320200 188 0.548105 -621.706
320250 188 0.548105 -621.996
320300 189 0.55102 -628.181
320350 188 0.548105 -619.179
320400 190 0.553936 -627.75
320450 192 0.559767 -637.1
320500 193 0.562682 -641.724
320550 192 0.559767 -631.693
320600 190 0.553936 -623.304
320650 192 0.559767 -637.28
320700 194 0.565598 -638.136
320750 194 0.565598 -640.678
320800 191 0.556851 -631.492
320850 191 0.556851 -632.908
320900 188 0.548105 -611.113
320950 188 0.548105 -619.275
321000 188 0.548105 -616.314
321050 191 0.556851 -651.501
321100 192 0.559767 -655.812
321150 193 0.562682 -660.732
321200 192 0.559767 -656.748
321250 193 0.562682 -664.436
321300 195 0.568513 -663.228
321350 195 0.568513 -666.795
321400 195 0.568513 -667.511
321450 194 0.565598 -659.221
321500 195 0.568513 -669.057
321550 195 0.568513 -672.534
321600 194 0.565598 -663.379
321650 194 0.565598 -663.712
321700 194 0.565598 -667.235
321750 192 0.559767 -649.224
321800 192 0.559767 -649.68
321850 189 0.55102 -644.49
321900 190 0.553936 -644.939
321950 188 0.548105 -627.271
322000 188 0.548105 -615.09
322050 189 0.55102 -615.243
322100 189 0.55102 -615.483
322150 189 0.55102 -619.26
322200 192 0.559767 -619.809
322250 191 0.556851 -609.351
322300 191 0.556851 -604.565
322350 188 0.548105 -600.192
322400 190 0.553936 -607.715
322450 190 0.553936 -603.694
322500 191 0.556851 -612.042
322550 191 0.556851 -613.686
322600 188 0.548105 -603.693
322650 185 0.539359 -586.965
322700 187 0.54519 -588.538
322750 186 0.542274 -585.047
322800 185 0.539359 -581.65
322850 185 0.539359 -577.862
322900 183 0.533528 -565.629
322950 182 0.530612 -567.307
323000 183 0.533528 -572.592
323050 182 0.530612 -563.743
323100 183 0.533528 -570.078
323150 181 0.527697 -558.832
323200 181 0.527697 -558.205
323250 183 0.533528 -567.719
323300 182 0.530612 -564.055
323350 184 0.536443 -552.078
323400 184 0.536443 -550.941
323450 181 0.527697 -541.868
323500 181 0.527697 -543.202
323550 179 0.521866 -536.88
323600 181 0.527697 -527.761
323650 183 0.533528 -538.847
323700 183 0.533528 -543.43
323750 186 0.542274 -549.668
323800 185 0.539359 -541.656
323850 186 0.542274 -555.624
323900 184 0.536443 -549.679
323950 184 0.536443 -554.71
324000 182 0.530612 -547.4
324050 183 0.533528 -558.288
324100 181 0.527697 -547.508
324150 181 0.527697 -543.546
324200 179 0.521866 -537.915
324250 177 0.516035 -535.298
324300 179 0.521866 -546.397
324350 181 0.527697 -550.737
324400 184 0.536443 -568.988
324450 188 0.548105 -589.52
324500 185 0.539359 -576.439
324550 184 0.536443 -574.2
324600 184 0.536443 -579.546
324650 185 0.539359 -581.166
324700 185 0.539359 -583.424
324750 186 0.542274 -590.788
324800 187 0.54519 -597.901
324850 190 0.553936 -611.617
324900 189 0.55102 -604.431
324950 194 0.565598 -617.753
325000 193 0.562682 -608.552
325050 191 0.556851 -602.65
325100 186 0.542274 -586.956
325150 186 0.542274 -589.43
325200 184 0.536443 -578.837
325250 188 0.548105 -586.185
325300 188 0.548105 -587.194
325350 190 0.553936 -598.021
325400 190 0.553936 -599.806
325450 189 0.55102 -602.197
325500 190 0.553936 -606.597
325550 193 0.562682 -618.066
325600 194 0.565598 -621.757
325650 193 0.562682 -618.531
325700 191 0.556851 -619.004
325750 194 0.565598 -635.338
325800 192 0.559767 -624.991
325850 193 0.562682 -635.637
325900 192 0.559767 -630.891
325950 190 0.553936 -617.676
326000 191 0.556851 -624.899
326050 187 0.54519 -604.403
326100 186 0.542274 -592.817
326150 185 0.539359 -590.834
326200 186 0.542274 -600.743
326250 186 0.542274 -597.866
326300 186 0.542274 -602.873
326350 191 0.556851 -621.425
326400 194 0.565598 -625.913
326450 193 0.562682 -630.621
326500 191 0.556851 -623.728
326550 189 0.55102 -614.862
326600 187 0.54519 -607.157
326650 189 0.55102 -605.302
326700 189 0.55102 -610.973
326750 187 0.54519 -601.714
326800 189 0.55102 -610.645
326850 187 0.54519 -602.484
326900 186 0.542274 -593.351
326950 186 0.542274 -592.775
327000 184 0.536443 -578.397
327050 185 0.539359 -584.492
327100 184 0.536443 -582.442
327150 185 0.539359 -582.054
327200 189 0.55102 -595.914
327250 189 0.55102 -601.092
327300 188 0.548105 -600.151
327350 189 0.55102 -600.5
327400 188 0.548105 -602.016
327450 187 0.54519 -592.187
327500 188 0.548105 -598.121
327550 189 0.55102 -591.611
327600 189 0.55102 -589.649
327650 188 0.548105 -590.673
327700 192 0.559767 -591.783
327750 191 0.556851 -602.408
327800 191 0.556851 -594.443
327850 190 0.553936 -605.105
327900 189 0.55102 -591.101
327950 189 0.55102 -606.74
328000 188 0.548105 -598.819
328050 187 0.54519 -592.982
328100 189 0.55102 -602.201
328150 192 0.559767 -613.726
328200 192 0.559767 -613.443
328250 192 0.559767 -617.745
328300 191 0.556851 -614.752
328350 191 0.556851 -612.484
328400 190 0.553936 -600.902
328450 192 0.559767 -607.526
328500 191 0.556851 -600.339
328550 189 0.55102 -593.217
328600 190 0.553936 -593.061
328650 192 0.559767 -600.326
328700 190 0.553936 -595.872
328750 191 0.556851 -600.06
328800 187 0.54519 -586.084
328850 187 0.54519 -586.442
328900 187 0.54519 -589.019
328950 188 0.548105 -593.425
329000 188 0.548105 -590.893
329050 187 0.54519 -590.336
329100 186 0.542274 -592.522
329150 186 0.542274 -594.293
329200 186 0.542274 -592.878
329250 182 0.530612 -572.321
329300 184 0.536443 -577.616
329350 184 0.536443 -578.248
329400 185 0.539359 -585.855
329450 183 0.533528 -570.876
329500 183 0.533528 -569.584
329550 183 0.533528 -570.676
329600 182 0.530612 -568.988
329650 183 0.533528 -571.098
329700 186 0.542274 -582.729
329750 185 0.539359 -580.285
329800 186 0.542274 -580.206
329850 186 0.542274 -578.423
329900 185 0.539359 -574.751
329950 187 0.54519 -592.564
330000 187 0.54519 -593.436
330050 188 0.548105 -593.243
330100 187 0.54519 -587.114
330150 185 0.539359 -585.891
330200 183 0.533528 -577.485
330250 181 0.527697 -564.409
330300 181 0.527697 -554.275
330350 182 0.530612 -563.165
330400 182 0.530612 -563.262
330450 183 0.533528 -568.446
330500 183 0.533528 -567.07
330550 183 0.533528 -560.987
330600 185 0.539359 -573.367
330650 187 0.54519 -591.708
330700 188 0.548105 -593.652
330750 189 0.55102 -593.538
330800 188 0.548105 -593.553
330850 188 0.548105 -592.026
330900 189 0.55102 -601.507
330950 188 0.548105 -593.929
331000 183 0.533528 -571.595
331050 183 0.533528 -574.34
331100 182 0.530612 -571.831
331150 182 0.530612 -567.388
331200 183 0.533528 -560.232
331250 184 0.536443 -562.505
331300 184 0.536443 -559.129
331350 183 0.533528 -555.113
331400 186 0.542274 -560.567
331450 183 0.533528 -557.413
331500 186 0.542274 -567.257
331550 185 0.539359 -558.491
331600 185 0.539359 -551.49
331650 185 0.539359 -543.899
331700 187 0.54519 -555.38
331750 181 0.527697 -540.046
331800 181 0.527697 -533.117
331850 180 0.524781 -534.114
331900 180 0.524781 -528.404
331950 179 0.521866 -517.001
332000 179 0.521866 -517.428
332050 175 0.510204 -502.047
332100 175 0.510204 -497.239
332150 176 0.51312 -493.903
332200 176 0.51312 -494.14
332250 174 0.507289 -486.963
332300 174 0.507289 -488.964
332350 174 0.507289 -488.755
332400 175 0.510204 -499.608
332450 176 0.51312 -499.097
332500 177 0.516035 -495.1
332550 176 0.51312 -495.548
332600 176 0.51312 -493.541
332650 172 0.501458 -483.678
332700 170 0.495627 -474.246
332750 170 0.495627 -468.205
332800 171 0.498542 -475.159
332850 167 0.48688 -469.12
332900 167 0.48688 -467.469
332950 165 0.48105 -459.494
333000 165 0.48105 -457.982
333050 169 0.492711 -476.164
333100 168 0.489796 -473.378
333150 171 0.498542 -467.677
333200 170 0.495627 -469.406
333250 170 0.495627 -474.123
333300 168 0.489796 -472.524
333350 167 0.48688 -467.387
333400 168 0.489796 -471.261
333450 165 0.48105 -459.174
333500 167 0.48688 -470.601
333550 165 0.48105 -476.258
333600 165 0.48105 -478.351
333650 169 0.492711 -492.91
333700 171 0.498542 -497.195
333750 173 0.504373 -506.264
333800 175 0.510204 -527.283
333850 178 0.51895 -541.721
333900 180 0.524781 -559.942
333950 180 0.524781 -556.049
334000 180 0.524781 -560.838
334050 179 0.521866 -555.068
334100 180 0.524781 -558.245
334150 179 0.521866 -553.74
334200 177 0.516035 -543.154
334250 177 0.516035 -543.506
334300 177 0.516035 -542.303
334350 177 0.516035 -548.547
334400 177 0.516035 -545.926
334450 180 0.524781 -556.795
334500 182 0.530612 -558.476
334550 181 0.527697 -550.714
334600 181 0.527697 -552.704
334650 182 0.530612 -557.134
334700 184 0.536443 -567.222
334750 184 0.536443 -564.991
334800 184 0.536443 -561.744
334850 184 0.536443 -559.269
334900 182 0.530612 -557.285
334950 180 0.524781 -545.857
335000 178 0.51895 -543.816
335050 179 0.521866 -547.089
335100 181 0.527697 -549.151
335150 181 0.527697 -550.51
335200 184 0.536443 -563.694
335250 183 0.533528 -560.984
335300 185 0.539359 -573.986
335350 185 0.539359 -573.358
335400 183 0.533528 -559.858
335450 185 0.539359 -558.51
335500 182 0.530612 -553.811
335550 182 0.530612 -551.128
335600 180 0.524781 -546.088
335650 181 0.527697 -554.632
335700 184 0.536443 -565.581
335750 184 0.536443 -566.597
335800 185 0.539359 -575.401
335850 186 0.542274 -584.274
335900 187 0.54519 -580.2
335950 184 0.536443 -578.373
336000 185 0.539359 -587.321
336050 187 0.54519 -594.283
336100 189 0.55102 -606.857
336150 189 0.55102 -601.271
336200 189 0.55102 -592.229
336250 187 0.54519 -594.122
336300 187 0.54519 -589.791
336350 186 0.542274 -584.133
336400 187 0.54519 -583.417
336450 189 0.55102 -594.703
336500 189 0.55102 -595.853
336550 186 0.542274 -579.099
336600 182 0.530612 -566.234
336650 182 0.530612 -559.154
336700 182 0.530612 -557.028
336750 183 0.533528 -559.131
336800 183 0.533528 -551.472
336850 184 0.536443 -564.332
336900 184 0.536443 -562.159
336950 184 0.536443 -563.15
337000 186 0.542274 -572.503
337050 185 0.539359 -572.058
337100 186 0.542274 -575.067
337150 183 0.533528 -567.79
337200 184 0.536443 -567.891
337250 186 0.542274 -584.054
337300 185 0.539359 -581.5
337350 184 0.536443 -574.15
337400 185 0.539359 -575.123
337450 183 0.533528 -570.962
337500 182 0.530612 -570.916
337550 180 0.524781 -566.115
337600 179 0.521866 -558.785
337650 181 0.527697 -565.358
337700 182 0.530612 -573.033
337750 184 0.536443 -585.81
337800 185 0.539359 -603.037
337850 184 0.536443 -593.67
337900 184 0.536443 -587.302
337950 183 0.533528 -586.05
338000 182 0.530612 -587.223
338050 181 0.527697 -575.963
338100 182 0.530612 -590.708
338150 185 0.539359 -592.001
338200 187 0.54519 -607.287
338250 188 0.548105 -610.447
338300 189 0.55102 -608.807
338350 191 0.556851 -610.324
338400 188 0.548105 -592.061
338450 188 0.548105 -589.536
338500 188 0.548105 -593.112
338550 187 0.54519 -593.164
338600 186 0.542274 -587.417
338650 188 0.548105 -593.531
338700 185 0.539359 -577.665
338750 186 0.542274 -578.423
338800 188 0.548105 -584.221
338850 187 0.54519 -587.66
338900 188 0.548105 -587.049
338950 186 0.542274 -580.43
339000 186 0.542274 -582.005
339050 185 0.539359 -588.907
339100 185 0.539359 -581.154
339150 185 0.539359 -575.707
339200 185 0.539359 -575.41
339250 183 0.533528 -564.084
339300 182 0.530612 -562.225
339350 182 0.530612 -568.903
339400 183 0.533528 -577.136
339450 186 0.542274 -580.881
339500 185 0.539359 -576.689
339550 186 0.542274 -597.19
339600 185 0.539359 -592.676
339650 185 0.539359 -589.976
339700 186 0.542274 -581.497
339750 186 0.542274 -582.98
339800 187 0.54519 -590.328
339850 187 0.54519 -589.809
339900 187 0.54519 -590.113
339950 188 0.548105 -599.764
340000 185 0.539359 -582.102
340050 185 0.539359 -587.389
340100 186 0.542274 -593.1
340150 186 0.542274 -592.61
340200 187 0.54519 -592.117
340250 186 0.542274 -588.385
340300 183 0.533528 -576.812
340350 184 0.536443 -580.777
340400 184 0.536443 -582.92
340450 185 0.539359 -586.93
340500 184 0.536443 -577.358
340550 186 0.542274 -586.578
340600 184 0.536443 -576.677
340650 186 0.542274 -585.923
340700 188 0.548105 -593.774
340750 191 0.556851 -600.896
340800 190 0.553936 -604.082
340850 190 0.553936 -597.631
340900 192 0.559767 -606.779
340950 190 0.553936 -603.282
341000 191 0.556851 -608.091
341050 192 0.559767 -613.48
341100 191 0.556851 -607.486
341150 192 0.559767 -604.391
341200 192 0.559767 -606.398
341250 187 0.54519 -584.607
