# step   N   rho   U
38500 222 0.64723 -937.421
38550 221 0.644315 -931.421
38600 221 0.644315 -931.421
38650 221 0.644315 -931.35
38700 222 0.64723 -935.306
38750 222 0.64723 -938.171
38800 221 0.644315 -931.258
38850 221 0.644315 -932.863
38900 220 0.641399 -923.096
38950 220 0.641399 -916.657
39000 220 0.641399 -914.593
39050 220 0.641399 -915.099
39100 219 0.638484 -910.43
39150 219 0.638484 -909.361
39200 218 0.635569 -905.9
39250 218 0.635569 -905.012
39300 218 0.635569 -904.845
39350 218 0.635569 -905.668
39400 218 0.635569 -905.949
39450 218 0.635569 -907.424
39500 218 0.635569 -904.069
39550 218 0.635569 -899.329
39600 217 0.632653 -893.598
39650 216 0.629738 -889.805
39700 215 0.626822 -882.194
39750 215 0.626822 -886.384
39800 215 0.626822 -886.925
39850 215 0.626822 -889.058
39900 215 0.626822 -886.87
39950 216 0.629738 -889.875
40000 216 0.629738 -885.909
40050 216 0.629738 -881.587
40100 217 0.632653 -890.006
40150 217 0.632653 -893.097
40200 217 0.632653 -892.189
40250 218 0.635569 -902.304
40300 218 0.635569 -899.39
40350 219 0.638484 -906.548
40400 220 0.641399 -912.287
40450 220 0.641399 -910.451
40500 220 0.641399 -910.719
40550 220 0.641399 -913.041
40600 220 0.641399 -912.941
40650 220 0.641399 -913.137
40700 220 0.641399 -914.909
40750 219 0.638484 -903.117
40800 219 0.638484 -901.554
40850 218 0.635569 -896.39
40900 218 0.635569 -896.657
40950 218 0.635569 -895.408
41000 218 0.635569 -894.245
41050 218 0.635569 -897.169
41100 217 0.632653 -897.133
41150 217 0.632653 -898.114
41200 217 0.632653 -893.277
41250 218 0.635569 -898.81
41300 218 0.635569 -897.631
41350 218 0.635569 -900.673
41400 218 0.635569 -895.835
41450 218 0.635569 -891.943
41500 219 0.638484 -894.986
41550 219 0.638484 -897.329
41600 219 0.638484 -897.975
41650 219 0.638484 -898.744
41700 219 0.638484 -899.583
41750 219 0.638484 -902.107
41800 219 0.638484 -905.823
41850 218 0.635569 -904.747
41900 217 0.632653 -895.768
41950 217 0.632653 -897.738
42000 217 0.632653 -902.251
42050 217 0.632653 -901.195
42100 217 0.632653 -897.264
42150 218 0.635569 -899.139
42200 217 0.632653 -892.585
42250 217 0.632653 -896.116
42300 217 0.632653 -899.294
42350 217 0.632653 -893.347
42400 217 0.632653 -891.309
42450 217 0.632653 -891.597
42500 217 0.632653 -892.338
42550 217 0.632653 -889.17
42600 217 0.632653 -892.939
42650 216 0.629738 -888.658
42700 215 0.626822 -877.363
42750 214 0.623907 -874.891
42800 215 0.626822 -874.039
42850 214 0.623907 -863.889
42900 213 0.620991 -863.538
42950 214 0.623907 -871.435
43000 214 0.623907 -875.423
43050 215 0.626822 -878.407
43100 215 0.626822 -877.282
43150 214 0.623907 -873.993
43200 214 0.623907 -874.516
43250 214 0.623907 -876.549
43300 213 0.620991 -867.887
43350 213 0.620991 -869.516
43400 212 0.618076 -866.526
43450 212 0.618076 -866.169
43500 212 0.618076 -863.48
43550 212 0.618076 -863.345
43600 211 0.61516 -854.809
43650 212 0.618076 -863.253
43700 212 0.618076 -861.774
43750 213 0.620991 -866.89
43800 214 0.623907 -871.075
43850 214 0.623907 -869.676
43900 215 0.626822 -873.829
43950 215 0.626822 -865.421
44000 214 0.623907 -863.92
44050 215 0.626822 -871.159
44100 215 0.626822 -870.521
44150 215 0.626822 -870.534
44200 214 0.623907 -869.042
44250 214 0.623907 -870.907
44300 214 0.623907 -859.492
44350 214 0.623907 -857.312
44400 214 0.623907 -859.487
44450 214 0.623907 -859.401
44500 213 0.620991 -854.355
44550 213 0.620991 -853.404
44600 213 0.620991 -854.51
44650 213 0.620991 -854.901
44700 212 0.618076 -849.679
44750 212 0.618076 -852.243
44800 213 0.620991 -857.952
44850 214 0.623907 -860.869
44900 214 0.623907 -860.165
44950 215 0.626822 -866.055
45000 215 0.626822 -864.135
45050 214 0.623907 -858.283
45100 214 0.623907 -859.505
45150 214 0.623907 -858.238
45200 213 0.620991 -851.959
45250 213 0.620991 -854.755
45300 214 0.623907 -859.977
45350 213 0.620991 -855.096
45400 214 0.623907 -862.447
45450 214 0.623907 -857.933
45500 213 0.620991 -856.716
45550 212 0.618076 -849.577
45600 213 0.620991 -856.196
45650 213 0.620991 -860.637
45700 213 0.620991 -860.837
45750 213 0.620991 -860.366
45800 213 0.620991 -857.946
45850 213 0.620991 -858.881
45900 213 0.620991 -861.981
45950 213 0.620991 -860.786
46000 213 0.620991 -858.441
46050 214 0.623907 -866.231
46100 214 0.623907 -863.401
46150 215 0.626822 -868.101
46200 215 0.626822 -869.288
46250 215 0.626822 -871.444
46300 215 0.626822 -872.201
46350 215 0.626822 -870.669
46400 215 0.626822 -867.307
46450 215 0.626822 -864.205
46500 215 0.626822 -865.346
46550 215 0.626822 -866.294
46600 215 0.626822 -866.016
