# step   N   rho   U
582900 18 0.0524781 -6.89953
582950 10 0.0291545 -1.6623
583000 13 0.0379009 -4.94076
583050 19 0.0553936 -9.0166
583100 15 0.0437318 -7.05452
583150 21 0.0612245 -9.29875
583200 23 0.0670554 -13.4639
583250 24 0.0699708 -16.4974
583300 22 0.0641399 -9.15765
583350 15 0.0437318 -3.58944
583400 16 0.0466472 -5.81905
583450 24 0.0699708 -8.90161
583500 21 0.0612245 -7.09603
583550 17 0.0495627 -5.51888
583600 19 0.0553936 -10.4363
583650 21 0.0612245 -11.4676
583700 21 0.0612245 -11.7741
583750 14 0.0408163 -3.95058
583800 19 0.0553936 -8.04223
583850 19 0.0553936 -10.9264
583900 17 0.0495627 -8.98376
583950 15 0.0437318 -6.94586
584000 11 0.03207 -4.39857
584050 18 0.0524781 -11.8731
584100 19 0.0553936 -5.62208
584150 10 0.0291545 -1.48834
584200 19 0.0553936 -1.55697
584250 23 0.0670554 -7.0745
584300 18 0.0524781 -6.10374
584350 14 0.0408163 -2.39894
584400 18 0.0524781 -6.66506
584450 12 0.0349854 -2.06222
584500 12 0.0349854 -2.2188
584550 13 0.0379009 -0.68589
584600 16 0.0466472 -5.94465
584650 19 0.0553936 -5.67884
584700 16 0.0466472 -5.12433
584750 14 0.0408163 -4.11061
584800 14 0.0408163 -3.47555
584850 19 0.0553936 -9.30409
584900 16 0.0466472 -5.68635
584950 22 0.0641399 -11.6034
585000 21 0.0612245 -8.73583
585050 25 0.0728863 -12.4986
585100 23 0.0670554 -11.4547
585150 24 0.0699708 -14.753
585200 26 0.0758017 -14.3924
585250 27 0.0787172 -13.7646
585300 28 0.0816327 -15.0098
585350 25 0.0728863 -15.5579
585400 27 0.0787172 -19.7336
585450 26 0.0758017 -21.4777
585500 20 0.058309 -13.0282
585550 20 0.058309 -10.0651
585600 19 0.0553936 -7.06048
585650 24 0.0699708 -11.4537
585700 12 0.0349854 -3.99331
585750 17 0.0495627 -4.30043
585800 19 0.0553936 -4.98272
585850 30 0.0874636 -16.4425
585900 20 0.058309 -11.4241
585950 10 0.0291545 -4.37045
586000 18 0.0524781 -8.78507
586050 24 0.0699708 -12.1993
586100 22 0.0641399 -13.5205
586150 30 0.0874636 -16.8197
586200 27 0.0787172 -15.1342
586250 29 0.0845481 -20.3343
586300 30 0.0874636 -24.179
586350 34 0.0991254 -28.5478
586400 22 0.0641399 -11.3885
586450 15 0.0437318 -6.3472
586500 12 0.0349854 -1.8758
586550 12 0.0349854 -1.03326
586600 15 0.0437318 -4.5153
586650 13 0.0379009 -3.84857
586700 19 0.0553936 -6.57467
586750 13 0.0379009 -4.20738
586800 18 0.0524781 -7.21724
586850 23 0.0670554 -13.0636
586900 25 0.0728863 -16.4272
586950 23 0.0670554 -13.6701
587000 17 0.0495627 -9.23172
587050 18 0.0524781 -7.53233
587100 19 0.0553936 -10.0655
587150 19 0.0553936 -10.5699
587200 20 0.058309 -11.4057
587250 16 0.0466472 -5.12977
587300 12 0.0349854 -3.88439
587350 18 0.0524781 -6.71551
587400 17 0.0495627 -7.14967
587450 12 0.0349854 -5.92082
587500 20 0.058309 -7.33092
587550 18 0.0524781 -5.67741
587600 13 0.0379009 -3.30502
587650 16 0.0466472 -5.91215
587700 20 0.058309 -6.7427
587750 20 0.058309 -9.276
587800 6 0.0174927 -1.24083
587850 9 0.0262391 -0.970311
587900 17 0.0495627 -5.98043
587950 19 0.0553936 -9.03704
588000 24 0.0699708 -13.2551
588050 24 0.0699708 -13.9381
588100 18 0.0524781 -5.12268
588150 20 0.058309 -11.457
588200 24 0.0699708 -11.6833
588250 23 0.0670554 -11.9482
588300 19 0.0553936 -10.4891
588350 22 0.0641399 -10.3238
588400 29 0.0845481 -18.8121
588450 26 0.0758017 -14.1562
588500 26 0.0758017 -15.556
588550 22 0.0641399 -11.9615
588600 29 0.0845481 -18.9127
588650 24 0.0699708 -11.2158
588700 20 0.058309 -8.62217
588750 23 0.0670554 -13.4814
588800 19 0.0553936 -10.1217
588850 13 0.0379009 -5.30012
588900 16 0.0466472 -5.94409
588950 19 0.0553936 -6.79739
589000 15 0.0437318 -3.99038
589050 20 0.058309 -8.11805
589100 21 0.0612245 -11.4457
589150 17 0.0495627 -8.3913
589200 16 0.0466472 -8.96449
589250 18 0.0524781 -7.7244
589300 23 0.0670554 -10.5577
589350 20 0.058309 -6.88353
589400 16 0.0466472 -7.67905
589450 21 0.0612245 -10.6132
589500 18 0.0524781 -4.46353
589550 19 0.0553936 -8.79553
589600 22 0.0641399 -9.22894
589650 19 0.0553936 -9.92988
589700 19 0.0553936 -9.26099
589750 19 0.0553936 -12.293
589800 18 0.0524781 -11.6958
589850 25 0.0728863 -15.1047
589900 23 0.0670554 -13.0915
589950 22 0.0641399 -14.0019
590000 23 0.0670554 -17.947
590050 28 0.0816327 -18.8326
590100 20 0.058309 -12.6881
590150 24 0.0699708 -14.0579
590200 28 0.0816327 -17.0901
590250 22 0.0641399 -10.4502
590300 20 0.058309 -6.60123
590350 12 0.0349854 -4.52855
590400 18 0.0524781 -4.87144
590450 15 0.0437318 -7.07993
590500 13 0.0379009 -1.46586
590550 11 0.03207 -1.6959
590600 11 0.03207 -3.04844
590650 25 0.0728863 -13.0116
590700 22 0.0641399 -11.8446
590750 20 0.058309 -10.5813
590800 21 0.0612245 -12.0581
590850 20 0.058309 -11.7447
590900 23 0.0670554 -12.5281
590950 22 0.0641399 -13.812
591000 24 0.0699708 -11.4703
591050 21 0.0612245 -8.8961
591100 21 0.0612245 -10.1182
591150 15 0.0437318 -5.83075
591200 16 0.0466472 -6.166
591250 9 0.0262391 -3.82879
591300 18 0.0524781 -7.38356
591350 25 0.0728863 -11.3028
591400 22 0.0641399 -13.2774
591450 26 0.0758017 -13.0828
591500 33 0.0962099 -21.8983
591550 31 0.090379 -22.4432
591600 26 0.0758017 -17.2272
591650 26 0.0758017 -21.4095
591700 27 0.0787172 -20.0723
591750 28 0.0816327 -18.2824
591800 27 0.0787172 -16.3039
591850 20 0.058309 -10.3365
591900 16 0.0466472 -7.01803
591950 18 0.0524781 -8.08507
592000 12 0.0349854 -4.43542
592050 17 0.0495627 -5.73058
592100 15 0.0437318 -5.28654
592150 9 0.0262391 -0.169797
592200 13 0.0379009 -2.71109
592250 14 0.0408163 -4.57864
592300 19 0.0553936 -8.89863
592350 17 0.0495627 -7.79751
592400 14 0.0408163 -8.07983
592450 15 0.0437318 -8.14895
592500 20 0.058309 -10.401
592550 25 0.0728863 -15.5769
592600 23 0.0670554 -12.7189
592650 22 0.0641399 -11.6411
592700 25 0.0728863 -10.7814
592750 16 0.0466472 -3.01317
592800 18 0.0524781 -5.80306
592850 17 0.0495627 -7.12209
592900 18 0.0524781 -7.11019
592950 22 0.0641399 -11.0632
593000 27 0.0787172 -16.3247
593050 27 0.0787172 -17.3639
593100 24 0.0699708 -16.7035
593150 23 0.0670554 -12.7096
593200 17 0.0495627 -7.25092
593250 22 0.0641399 -15.2078
593300 23 0.0670554 -15.2496
593350 18 0.0524781 -6.05776
593400 18 0.0524781 -6.19316
593450 10 0.0291545 -2.74126
593500 11 0.03207 -3.46678
593550 16 0.0466472 -7.63329
593600 21 0.0612245 -9.24175
593650 18 0.0524781 -5.99416
593700 15 0.0437318 -3.473
593750 13 0.0379009 -2.43531
593800 18 0.0524781 -8.55964
593850 22 0.0641399 -10.4521
593900 20 0.058309 -10.4568
593950 18 0.0524781 -13.1302
594000 22 0.0641399 -16.8546
594050 20 0.058309 -16.8868
594100 15 0.0437318 -10.4768
594150 22 0.0641399 -18.6894
594200 20 0.058309 -15.8661
594250 23 0.0670554 -14.2089
594300 19 0.0553936 -10.8939
594350 19 0.0553936 -10.1487
594400 24 0.0699708 -13.9162
594450 22 0.0641399 -7.13497
594500 14 0.0408163 -2.43688
594550 13 0.0379009 -1.50076
594600 14 0.0408163 -2.378
594650 14 0.0408163 -2.72509
594700 15 0.0437318 -2.08433
594750 11 0.03207 -2.61842
594800 16 0.0466472 -6.61369
594850 12 0.0349854 -4.95918
594900 17 0.0495627 -9.83733
594950 18 0.0524781 -11.4825
595000 24 0.0699708 -15.6142
595050 22 0.0641399 -10.8412
595100 15 0.0437318 -7.28592
595150 21 0.0612245 -8.53051
595200 21 0.0612245 -8.95765
595250 12 0.0349854 -3.45415
595300 15 0.0437318 -5.01853
595350 14 0.0408163 -6.84607
595400 17 0.0495627 -7.76543
595450 21 0.0612245 -15.193
595500 21 0.0612245 -9.5146
595550 21 0.0612245 -13.213
595600 21 0.0612245 -11.2282
595650 15 0.0437318 -5.19103
595700 13 0.0379009 -3.7236
595750 19 0.0553936 -4.16133
595800 17 0.0495627 -4.20175
595850 19 0.0553936 -5.8804
595900 10 0.0291545 -1.85299
595950 11 0.03207 -3.52727
596000 12 0.0349854 -6.13444
596050 15 0.0437318 -6.02914
596100 18 0.0524781 -7.88092
596150 20 0.058309 -9.42688
596200 15 0.0437318 -6.55177
596250 13 0.0379009 -3.47447
596300 14 0.0408163 -4.38406
596350 14 0.0408163 -5.13594
596400 18 0.0524781 -4.26143
596450 19 0.0553936 -7.40928
596500 14 0.0408163 -6.8632
596550 20 0.058309 -13.0147
596600 21 0.0612245 -18.1684
596650 23 0.0670554 -18.5593
596700 25 0.0728863 -22.4687
596750 24 0.0699708 -18.552
596800 24 0.0699708 -19.1153
596850 22 0.0641399 -15.5934
596900 23 0.0670554 -11.8176
596950 27 0.0787172 -14.4619
597000 30 0.0874636 -18.6464
597050 23 0.0670554 -11.5279
597100 23 0.0670554 -14.2806
597150 24 0.0699708 -17.9263
597200 31 0.090379 -25.8043
597250 35 0.102041 -35.4909
597300 28 0.0816327 -21.8561
597350 24 0.0699708 -17.2868
597400 23 0.0670554 -11.369
597450 19 0.0553936 -6.97462
597500 15 0.0437318 -6.46262
597550 12 0.0349854 -5.03791
597600 15 0.0437318 -9.36121
597650 24 0.0699708 -16.1683
597700 19 0.0553936 -8.45148
597750 14 0.0408163 -5.70232
597800 18 0.0524781 -8.09632
597850 19 0.0553936 -6.89063
597900 21 0.0612245 -9.89097
597950 12 0.0349854 -4.47664
598000 13 0.0379009 -4.60123
598050 23 0.0670554 -8.5341
598100 21 0.0612245 -9.06688
598150 16 0.0466472 -7.41394
598200 17 0.0495627 -7.24208
598250 15 0.0437318 -4.96784
598300 19 0.0553936 -7.38451
598350 16 0.0466472 -4.41852
598400 16 0.0466472 -5.41189
598450 16 0.0466472 -4.04706
598500 15 0.0437318 -6.53776
598550 16 0.0466472 -5.44717
598600 12 0.0349854 -2.97518
598650 8 0.0233236 -1.19227
598700 12 0.0349854 -1.50112
598750 23 0.0670554 -9.47245
598800 28 0.0816327 -14.6256
598850 21 0.0612245 -10.9597
598900 18 0.0524781 -10.9609
598950 16 0.0466472 -7.31316
599000 19 0.0553936 -10.6631
599050 21 0.0612245 -13.2577
599100 20 0.058309 -15.1189
599150 18 0.0524781 -11.7563
599200 15 0.0437318 -6.6446
599250 20 0.058309 -6.46617
599300 17 0.0495627 -6.38159
599350 14 0.0408163 -4.34591
599400 22 0.0641399 -7.34628
599450 17 0.0495627 -5.95565
599500 21 0.0612245 -7.05299
599550 18 0.0524781 -6.55372
599600 19 0.0553936 -13.3713
599650 17 0.0495627 -8.10297
599700 19 0.0553936 -8.59373
599750 17 0.0495627 -5.14245
599800 20 0.058309 -13.4468
599850 22 0.0641399 -13.0276
599900 16 0.0466472 -7.9751
599950 14 0.0408163 -4.30985
600000 16 0.0466472 -5.03611
600050 19 0.0553936 -7.56487
600100 18 0.0524781 -9.22091
600150 23 0.0670554 -12.4284
600200 23 0.0670554 -13.8555
600250 20 0.058309 -10.5919
600300 14 0.0408163 -3.59847
600350 18 0.0524781 -8.5832
600400 11 0.03207 -3.82139
600450 18 0.0524781 -7.65232
600500 19 0.0553936 -5.86953
600550 15 0.0437318 -8.11816
600600 19 0.0553936 -7.77082
600650 20 0.058309 -8.73755
600700 24 0.0699708 -14.3365
600750 22 0.0641399 -10.0754
600800 17 0.0495627 -8.75147
600850 18 0.0524781 -6.54792
600900 15 0.0437318 -7.19135
600950 19 0.0553936 -8.68211
601000 22 0.0641399 -10.88
601050 17 0.0495627 -5.73943
601100 18 0.0524781 -5.47111
601150 18 0.0524781 -5.82371
601200 8 0.0233236 -1.47929
601250 9 0.0262391 -1.00044
601300 13 0.0379009 -4.29279
601350 26 0.0758017 -12.7517
601400 20 0.058309 -5.13568
601450 24 0.0699708 -11.1147
601500 21 0.0612245 -8.55921
601550 25 0.0728863 -12.006
601600 28 0.0816327 -13.8783
601650 29 0.0845481 -16.2912
601700 25 0.0728863 -16.0516
601750 21 0.0612245 -6.72756
601800 21 0.0612245 -12.7113
601850 23 0.0670554 -11.7546
601900 27 0.0787172 -13.327
601950 24 0.0699708 -10.0677
602000 16 0.0466472 -1.79199
602050 13 0.0379009 -3.10174
602100 16 0.0466472 -5.62625
602150 17 0.0495627 -4.8811
602200 19 0.0553936 -2.45951
602250 18 0.0524781 -8.92797
602300 23 0.0670554 -15.341
602350 26 0.0758017 -16.3251
602400 29 0.0845481 -19.3739
602450 24 0.0699708 -13.6942
602500 24 0.0699708 -12.9782
602550 22 0.0641399 -10.416
602600 12 0.0349854 -2.34101
602650 15 0.0437318 -3.01379
602700 14 0.0408163 -4.65862
602750 14 0.0408163 -2.95691
602800 9 0.0262391 -1.12197
602850 16 0.0466472 -4.37266
602900 16 0.0466472 -4.29336
602950 17 0.0495627 -3.71313
603000 20 0.058309 -5.44511
603050 16 0.0466472 -4.4272
603100 16 0.0466472 -3.57755
603150 21 0.0612245 -7.20579
603200 17 0.0495627 -8.01636
603250 16 0.0466472 -6.10984
603300 15 0.0437318 -5.39082
603350 17 0.0495627 -7.6499
603400 17 0.0495627 -9.79407
603450 18 0.0524781 -9.42664
603500 18 0.0524781 -12.1741
603550 19 0.0553936 -11.5179
603600 19 0.0553936 -9.7302
603650 22 0.0641399 -12.1065
603700 24 0.0699708 -10.292
603750 17 0.0495627 -6.69767
603800 22 0.0641399 -13.5822
603850 26 0.0758017 -16.0325
603900 26 0.0758017 -12.8813
603950 22 0.0641399 -6.76135
604000 23 0.0670554 -7.66161
604050 18 0.0524781 -7.04436
604100 10 0.0291545 -3.01067
604150 18 0.0524781 -5.37234
604200 18 0.0524781 -4.81251
604250 19 0.0553936 -9.35591
604300 25 0.0728863 -12.2105
604350 18 0.0524781 -5.95669
604400 15 0.0437318 -6.26417
604450 16 0.0466472 -4.13724
604500 12 0.0349854 -4.16282
604550 17 0.0495627 -7.77221
604600 21 0.0612245 -11.4211
604650 26 0.0758017 -17.1592
604700 32 0.0932945 -21.1513
604750 32 0.0932945 -26.6453
604800 29 0.0845481 -21.2047
604850 30 0.0874636 -23.9348
604900 31 0.090379 -22.7836
604950 36 0.104956 -28.1374
605000 34 0.0991254 -25.603
605050 32 0.0932945 -21.8802
605100 22 0.0641399 -16.9581
605150 20 0.058309 -12.4962
605200 19 0.0553936 -7.30592
605250 25 0.0728863 -12.9184
605300 14 0.0408163 -4.83915
605350 14 0.0408163 -4.3682
605400 16 0.0466472 -3.6349
605450 19 0.0553936 -8.08699
605500 14 0.0408163 -5.24723
605550 18 0.0524781 -9.85545
605600 21 0.0612245 -10.2689
605650 20 0.058309 -6.8203
605700 22 0.0641399 -9.47112
605750 17 0.0495627 -8.15104
605800 17 0.0495627 -5.45884
605850 11 0.03207 -0.914535
605900 3 0.00874636 -0.0140493
605950 13 0.0379009 -2.24709
606000 12 0.0349854 -2.1126
606050 5 0.0145773 -0.514245
606100 14 0.0408163 -4.18848
606150 17 0.0495627 -5.8437
606200 23 0.0670554 -11.1224
606250 22 0.0641399 -9.45863
606300 20 0.058309 -11.7975
606350 21 0.0612245 -12.4516
606400 34 0.0991254 -23.9078
606450 30 0.0874636 -20.6685
606500 30 0.0874636 -17.9268
606550 31 0.090379 -23.8237
606600 27 0.0787172 -15.1205
606650 18 0.0524781 -11.4774
606700 22 0.0641399 -11.7813
606750 17 0.0495627 -5.14524
606800 17 0.0495627 -3.77482
606850 23 0.0670554 -8.52514
606900 16 0.0466472 -8.88846
606950 19 0.0553936 -10.6106
607000 16 0.0466472 -8.62545
607050 16 0.0466472 -6.13128
607100 13 0.0379009 -2.39974
607150 17 0.0495627 -4.50021
607200 12 0.0349854 -2.89762
607250 11 0.03207 -1.36943
607300 9 0.0262391 -2.61513
607350 14 0.0408163 -3.88745
607400 22 0.0641399 -11.0521
607450 12 0.0349854 -5.56291
607500 17 0.0495627 -6.18973
607550 20 0.058309 -8.44889
607600 23 0.0670554 -8.40472
607650 24 0.0699708 -11.986
607700 21 0.0612245 -6.29001
607750 25 0.0728863 -11.3497
607800 18 0.0524781 -7.56173
607850 16 0.0466472 -6.66856
607900 16 0.0466472 -10.1609
607950 17 0.0495627 -8.25269
608000 12 0.0349854 -7.20398
608050 16 0.0466472 -2.99638
608100 15 0.0437318 -4.38587
608150 20 0.058309 -9.32669
608200 18 0.0524781 -9.49703
608250 17 0.0495627 -5.51372
608300 22 0.0641399 -5.97335
608350 21 0.0612245 -9.4012
608400 17 0.0495627 -5.04411
608450 19 0.0553936 -6.88663
608500 10 0.0291545 -4.66878
608550 15 0.0437318 -5.69889
608600 20 0.058309 -7.4983
608650 23 0.0670554 -12.1536
608700 23 0.0670554 -11.664
608750 19 0.0553936 -12.2649
608800 21 0.0612245 -18.4369
608850 31 0.090379 -25.0537
608900 32 0.0932945 -30.5159
608950 29 0.0845481 -23.8749
609000 23 0.0670554 -11.71
609050 17 0.0495627 -5.63157
609100 15 0.0437318 -6.94961
609150 15 0.0437318 -8.42623
609200 13 0.0379009 -6.36317
609250 20 0.058309 -7.97697
609300 12 0.0349854 -2.64787
609350 11 0.03207 0.184244
609400 16 0.0466472 -5.15748
609450 15 0.0437318 -6.47447
609500 15 0.0437318 -5.20165
609550 25 0.0728863 -9.18124
609600 21 0.0612245 -8.38479
609650 24 0.0699708 -10.6786
609700 22 0.0641399 -13.2975
609750 23 0.0670554 -11.6951
609800 15 0.0437318 -5.90598
609850 20 0.058309 -10.3413
609900 20 0.058309 -7.37099
609950 14 0.0408163 -5.45799
610000 18 0.0524781 -3.84669
610050 19 0.0553936 -7.08666
610100 28 0.0816327 -14.1219
610150 30 0.0874636 -20.0879
610200 31 0.090379 -21.9139
610250 31 0.090379 -21.0753
610300 28 0.0816327 -21.1958
610350 23 0.0670554 -19.7914
610400 25 0.0728863 -22.3425
610450 26 0.0758017 -20.141
610500 29 0.0845481 -24.5723
610550 35 0.102041 -34.9086
610600 30 0.0874636 -29.0601
610650 30 0.0874636 -26.2994
610700 29 0.0845481 -19.6375
610750 27 0.0787172 -15.2752
610800 28 0.0816327 -15.6809
610850 23 0.0670554 -10.6462
610900 21 0.0612245 -7.21006
610950 15 0.0437318 -3.6556
611000 16 0.0466472 -7.54954
611050 17 0.0495627 -4.46171
611100 17 0.0495627 -5.51155
611150 14 0.0408163 -2.47752
611200 16 0.0466472 -6.2762
611250 13 0.0379009 -1.89054
611300 16 0.0466472 -4.77303
611350 24 0.0699708 -8.78608
611400 18 0.0524781 -2.63193
611450 14 0.0408163 -4.55565
611500 9 0.0262391 -1.5444
611550 20 0.058309 -12.4026
611600 24 0.0699708 -17.9046
611650 31 0.090379 -23.031
611700 34 0.0991254 -26.5697
611750 35 0.102041 -33.0279
611800 35 0.102041 -29.7671
611850 29 0.0845481 -21.4277
611900 19 0.0553936 -7.8316
611950 13 0.0379009 -2.22204
612000 16 0.0466472 -6.44437
612050 22 0.0641399 -12.3611
612100 21 0.0612245 -13.9172
612150 19 0.0553936 -14.5237
612200 18 0.0524781 -13.4996
612250 15 0.0437318 -10.146
612300 18 0.0524781 -12.6522
612350 21 0.0612245 -10.7494
612400 23 0.0670554 -9.14484
612450 25 0.0728863 -11.1476
612500 22 0.0641399 -9.42723
612550 25 0.0728863 -11.7569
612600 24 0.0699708 -10.7082
612650 11 0.03207 -4.28473
612700 18 0.0524781 -6.81497
612750 20 0.058309 -9.25723
612800 24 0.0699708 -13.845
612850 23 0.0670554 -10.1603
612900 11 0.03207 -5.85551
612950 14 0.0408163 -4.66174
613000 17 0.0495627 -8.45757
613050 19 0.0553936 -10.6419
613100 25 0.0728863 -16.5306
613150 23 0.0670554 -19.0781
613200 25 0.0728863 -17.8703
613250 31 0.090379 -25.3207
613300 27 0.0787172 -18.7056
613350 23 0.0670554 -15.5551
613400 25 0.0728863 -19.7407
613450 30 0.0874636 -19.1649
613500 21 0.0612245 -15.5351
613550 29 0.0845481 -21.3195
613600 31 0.090379 -25.2994
613650 23 0.0670554 -17.5016
613700 26 0.0758017 -20.0288
613750 24 0.0699708 -16.7556
613800 22 0.0641399 -19.5819
613850 24 0.0699708 -18.9338
613900 20 0.058309 -12.8329
613950 27 0.0787172 -16.3208
614000 23 0.0670554 -14.466
614050 25 0.0728863 -14.5314
614100 26 0.0758017 -16.261
614150 27 0.0787172 -16.4242
614200 24 0.0699708 -14.7358
614250 22 0.0641399 -10.8799
614300 37 0.107872 -24.864
614350 42 0.122449 -38.6294
614400 36 0.104956 -31.4633
614450 29 0.0845481 -18.3535
614500 32 0.0932945 -19.4569
614550 27 0.0787172 -19.7222
614600 25 0.0728863 -18.5204
614650 24 0.0699708 -12.6409
614700 33 0.0962099 -22.2321
614750 29 0.0845481 -21.8782
614800 24 0.0699708 -16.4554
614850 26 0.0758017 -17.4828
614900 28 0.0816327 -24.0275
614950 23 0.0670554 -16.0696
615000 21 0.0612245 -10.4173
615050 21 0.0612245 -11.0104
615100 22 0.0641399 -14.0503
615150 23 0.0670554 -11.6762
615200 18 0.0524781 -6.93272
615250 14 0.0408163 -4.65591
615300 15 0.0437318 -3.60735
615350 23 0.0670554 -7.24177
615400 21 0.0612245 -13.8515
615450 17 0.0495627 -7.16789
615500 18 0.0524781 -5.30768
615550 18 0.0524781 -4.72314
615600 13 0.0379009 -3.43493
615650 11 0.03207 -1.1907
615700 12 0.0349854 -1.50686
615750 13 0.0379009 -3.5179
615800 17 0.0495627 -7.23616
615850 14 0.0408163 -6.91081
615900 19 0.0553936 -11.3149
615950 24 0.0699708 -14.4218
616000 20 0.058309 -13.4249
616050 16 0.0466472 -9.3432
616100 22 0.0641399 -8.3482
616150 11 0.03207 -3.95802
616200 17 0.0495627 -3.59863
616250 19 0.0553936 -5.75512
616300 14 0.0408163 -3.68153
616350 10 0.0291545 -1.16343
616400 11 0.03207 -1.80879
616450 17 0.0495627 -3.35983
616500 19 0.0553936 -7.78494
616550 15 0.0437318 -3.66095
616600 12 0.0349854 -3.12619
616650 9 0.0262391 -1.69262
616700 11 0.03207 -2.58227
616750 15 0.0437318 -2.30713
616800 16 0.0466472 -3.64823
616850 14 0.0408163 -3.59908
616900 16 0.0466472 -4.06685
616950 28 0.0816327 -13.9398
617000 22 0.0641399 -8.32823
617050 18 0.0524781 -5.13806
617100 20 0.058309 -9.30854
617150 19 0.0553936 -6.99526
617200 17 0.0495627 -3.09078
617250 11 0.03207 -2.11484
617300 15 0.0437318 -3.07748
617350 12 0.0349854 -2.2328
617400 12 0.0349854 -3.68862
617450 15 0.0437318 -2.86463
617500 24 0.0699708 -10.8329
617550 24 0.0699708 -8.14282
617600 18 0.0524781 -7.94583
617650 16 0.0466472 -6.09616
617700 14 0.0408163 -3.29623
617750 13 0.0379009 -3.49858
617800 18 0.0524781 -6.58648
617850 16 0.0466472 -5.83714
617900 13 0.0379009 -6.19924
617950 14 0.0408163 -7.94787
618000 10 0.0291545 -4.7439
618050 20 0.058309 -11.0163
618100 21 0.0612245 -9.2708
618150 22 0.0641399 -12.4924
618200 17 0.0495627 -7.78282
618250 25 0.0728863 -12.8959
618300 21 0.0612245 -9.00556
618350 20 0.058309 -6.93209
618400 14 0.0408163 -3.28013
618450 17 0.0495627 -5.6728
618500 13 0.0379009 -3.02201
618550 13 0.0379009 -1.12793
618600 16 0.0466472 -3.7358
618650 18 0.0524781 -8.91064
618700 21 0.0612245 -12.7528
618750 23 0.0670554 -10.2328
618800 26 0.0758017 -14.6429
618850 27 0.0787172 -16.1879
618900 20 0.058309 -11.53
618950 20 0.058309 -9.13409
619000 18 0.0524781 -8.90844
619050 22 0.0641399 -9.31113
619100 14 0.0408163 -9.16315
619150 17 0.0495627 -10.2008
619200 18 0.0524781 -4.3135
619250 22 0.0641399 -14.4025
619300 23 0.0670554 -16.7191
619350 31 0.090379 -24.0537
619400 21 0.0612245 -11.6072
619450 18 0.0524781 -7.75773
619500 19 0.0553936 -8.31808
619550 17 0.0495627 -7.38781
619600 17 0.0495627 -7.97234
619650 24 0.0699708 -13.4028
619700 23 0.0670554 -11.9077
619750 27 0.0787172 -18.5029
619800 31 0.090379 -22.6723
619850 28 0.0816327 -21.2624
619900 24 0.0699708 -15.6427
619950 19 0.0553936 -11.3486
620000 23 0.0670554 -15.3612
620050 22 0.0641399 -12.1001
620100 23 0.0670554 -17.1273
620150 30 0.0874636 -26.1252
620200 30 0.0874636 -21.4608
620250 35 0.102041 -28.8031
620300 39 0.113703 -33.9664
620350 38 0.110787 -35.1127
620400 35 0.102041 -33.0561
620450 31 0.090379 -31.9607
620500 29 0.0845481 -23.3311
620550 31 0.090379 -19.6388
620600 30 0.0874636 -17.8692
620650 31 0.090379 -20.5991
620700 27 0.0787172 -17.0974
620750 24 0.0699708 -12.2265
620800 25 0.0728863 -10.8693
620850 17 0.0495627 -6.06245
620900 23 0.0670554 -15.2257
620950 25 0.0728863 -15.9103
621000 21 0.0612245 -13.4348
621050 19 0.0553936 -10.2741
621100 22 0.0641399 -14.0246
621150 28 0.0816327 -21.4871
621200 25 0.0728863 -14.7957
621250 31 0.090379 -16.9638
621300 17 0.0495627 -8.1247
621350 17 0.0495627 -7.17228
621400 29 0.0845481 -15.9085
621450 19 0.0553936 -9.45165
621500 21 0.0612245 -12.8768
621550 17 0.0495627 -9.31815
621600 27 0.0787172 -17.8081
621650 30 0.0874636 -23.3143
621700 30 0.0874636 -19.8396
621750 25 0.0728863 -8.87531
621800 27 0.0787172 -13.7389
621850 22 0.0641399 -10.8437
621900 24 0.0699708 -14.6168
621950 32 0.0932945 -18.4069
622000 38 0.110787 -27.0451
622050 28 0.0816327 -16.6692
622100 28 0.0816327 -15.4636
622150 35 0.102041 -27.5658
622200 33 0.0962099 -25.3257
622250 30 0.0874636 -21.9376
622300 37 0.107872 -23.7201
622350 27 0.0787172 -14.4972
622400 19 0.0553936 -5.80207
622450 17 0.0495627 -3.51345
622500 22 0.0641399 -10.3271
622550 18 0.0524781 -5.82775
622600 14 0.0408163 -2.94212
622650 19 0.0553936 -6.7429
622700 12 0.0349854 -2.65294
622750 16 0.0466472 -4.60247
622800 9 0.0262391 -1.81233
622850 14 0.0408163 -3.82084
622900 10 0.0291545 -1.5377
622950 20 0.058309 -7.92326
623000 18 0.0524781 -5.25329
623050 17 0.0495627 -6.89444
623100 22 0.0641399 -11.6613
623150 17 0.0495627 -8.39523
623200 19 0.0553936 -6.32523
623250 18 0.0524781 -9.63802
623300 21 0.0612245 -7.6699
623350 12 0.0349854 -3.15501
623400 19 0.0553936 -8.21325
623450 20 0.058309 -10.3008
623500 15 0.0437318 -6.32524
623550 14 0.0408163 -0.723732
623600 9 0.0262391 -0.520018
623650 12 0.0349854 -1.53937
623700 16 0.0466472 -5.57643
623750 16 0.0466472 -4.56958
623800 24 0.0699708 -8.10969
623850 20 0.058309 -7.948
623900 22 0.0641399 -9.97861
623950 21 0.0612245 -9.81125
624000 19 0.0553936 -6.18204
624050 21 0.0612245 -6.30887
624100 26 0.0758017 -12.846
624150 19 0.0553936 -9.43963
624200 21 0.0612245 -8.34914
624250 23 0.0670554 -10.1314
624300 25 0.0728863 -12.0289
624350 29 0.0845481 -13.2292
